ts,asset,variant,direction,regime,entry,sl,tp1,tp2,tp3,rr2,score,pre,reaction,R,outcome,mfe,mae,entry_eff,false_start,tp1_hit,tp2_hit,tp3_hit,bars
2023-12-24 11:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,43659.9,43391.008571428574,43994.8,44484.0,44779.3,3.0648057633458103,70.5917242795537,46.75,23.8417242795537,-1.0,SL,0.9237929275756646,4.127688286297204,0.7633681622618327,False,False,False,False,22
2024-01-06 23:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,trend,43831.0,43488.29857142857,44149.9,45582.3,45950.0,5.110279251826826,71.55501464759608,46.25,25.305014647596085,0.25065550604232917,TIME,1.913910901200946,0.7980707904840031,0.9780613387060604,False,True,False,False,49
2024-01-14 14:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,42822.9,43134.67428571428,42553.0,41370.0,40333.0,4.660102088507339,71.37771859742567,43.0,28.37771859742567,1.2695081606657146,TIME,3.558343490254005,0.6293014176922882,0.061692969870882575,False,True,False,False,49
2024-01-16 10:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,42869.8,43200.647142857146,42341.3,41370.0,40333.0,4.533211280133691,71.01305852737572,48.75,22.263058527375716,-1.0,SL,2.477881455829848,2.1738135435872326,0.34488552825037777,False,True,False,False,11
2024-01-20 11:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,41546.3,41828.184285714284,41458.5,40300.0,40333.0,4.421317764635018,73.34903593339178,51.25,22.09903593339178,-1.0,SL,0.23520289480487352,1.1962355373785698,0.29271523178809233,False,False,False,False,19
2024-01-21 15:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,41652.8,41881.00714285715,41544.0,40300.0,40300.0,5.927947666593631,72.91127898805343,44.25,28.66127898805342,5.207549532066723,TIME,5.783342201633851,0.7326676891295355,0.6304147465437921,False,True,False,False,49
2024-01-24 08:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,39948.6,40312.491428571426,38983.0,38545.0,39402.0,3.857194453604696,72.6641647421093,44.25,28.414164742109307,-1.0,SL,1.2511973744130829,1.681820323173323,0.07328891580860286,True,False,False,False,4
2024-01-25 04:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,39949.4,40282.415714285715,39493.3,38545.0,38545.0,4.217218406681812,70.08384174957763,44.875,25.208841749577626,-1.0,SL,1.243484863434157,1.052803171021529,0.4311995967741946,False,False,False,False,13
2024-02-10 12:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,47209.1,46974.82142857143,47538.0,48230.3,,4.35891338150556,73.17567155067154,48.125,25.050671550671535,4.35891338150556,TP2,5.936949297234689,0.5348333790664173,0.5726466575716341,False,True,True,False,30
2024-03-02 19:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,62111.1,61546.60428571429,62337.1,64300.0,64300.0,3.877620227409077,76.68285642570282,48.0,28.682856425702827,-1.0,SL,1.7146277208229015,1.3668837166927847,0.29734099892202737,False,False,False,False,24
2024-03-09 18:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,68308.7,67942.88714285714,68608.7,70330.8,69350.0,5.527689802358032,70.64619732785201,47.5,23.146197327852004,2.9635371716217582,TIME,4.622855558462822,0.29988011043897844,0.6267437904049021,False,True,False,True,49
2024-03-23 02:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,63892.8,64909.19285714286,62294.0,60800.0,59112.0,3.0429178818651486,70.2234290623466,44.875,25.348429062346593,-1.0,SL,0.8585263009944205,2.1224076741979703,0.658715180795654,False,False,False,False,20
2024-04-09 02:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,trend,71526.3,71109.14,72890.4,72890.4,71888.0,3.2699683574647134,76.52840550767287,48.125,28.403405507672876,-1.0,SL,0.42214018601972814,7.9353245757023085,0.1597423802612411,True,False,False,False,3
2024-04-11 22:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,trend,70201.5,69461.37142857144,71337.8,72890.4,72890.4,3.6330174294041946,72.33294572495112,46.875,25.457945724951117,-1.0,SL,1.4801482367928536,6.890019108649161,0.614572333685321,False,False,False,False,32
2024-04-15 04:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,64919.4,66010.8142857143,62550.0,59652.5,59652.5,4.82575688163454,70.30674332072708,45.0,25.306743320727083,-1.0,SL,2.9939135328996205,1.791711933402249,0.09370831480658004,True,False,False,False,4
2024-04-15 11:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,65848.6,66827.62857142858,63300.0,59652.5,59652.5,6.328824490748856,76.67231384715875,48.125,28.547313847158744,2.765904978696094,TIME,4.4203000058366975,0.5322623008229646,0.7972136825310379,False,True,False,False,49
2024-04-17 02:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,63825.3,64513.944285714286,61680.0,59652.5,59652.5,6.059441843290469,75.39973498233215,46.875,28.524734982332152,6.059441843290469,TP2,6.099375377294133,0.95550055906948,0.2261554745384009,False,True,True,True,27
2024-05-03 00:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,59007.8,59754.47142857143,57542.4,56537.7,,3.3081485449710333,77.46899296556829,48.75,28.71899296556829,-1.0,SL,0.25392695199648824,6.090630799548489,0.03360590347028747,True,False,False,False,3
2024-05-11 07:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,60912.7,61162.02714285714,60117.4,60117.4,56537.7,3.189785078697464,82.75643631436314,54.375,28.38143631436314,-1.0,SL,1.9255825679399676,2.3210469320284752,0.8063486731608958,False,False,False,False,16
2024-06-01 23:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,67799.2,67965.18428571429,67590.0,66700.5,60432.6,6.619301310794996,70.5,41.75,28.75,-1.0,SL,3.029804886865181,4.49861862999055,0.4737750172532834,False,True,False,False,24
2024-06-12 08:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,67399.5,67692.6257142857,66670.0,66000.0,66156.6,4.774402011813681,77.45884441575217,48.75,28.708844415752168,-1.0,SL,1.5095912041640256,8.967142328011619,0.024703465022879567,True,False,False,False,2
2024-06-15 16:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,66175.9,66453.63714285714,66042.1,65052.4,66000.0,4.045191753764998,72.12298181075008,46.75,25.37298181075008,-1.0,SL,1.3498374619372355,2.175078182865576,0.7599837826880032,False,True,False,True,36
2024-06-22 10:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,64290.0,64562.81428571429,63801.0,63361.2,64009.8,3.404513797978717,73.29660587639309,45.0,28.29660587639309,0.12352725558987133,TIME,0.32916164842646184,0.769754411687692,0.42323174238066663,False,False,False,False,49
2024-06-23 13:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,64273.9,64520.43,64238.4,63361.2,63361.2,3.7021863464893063,70.21548323471403,41.5,28.71548323471403,3.7021863464893063,TP2,15.308076096215549,0.03772360361820338,0.9764676113360433,False,True,True,True,20
2024-06-27 06:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,60779.1,61601.62,60696.0,58218.0,58218.0,3.1137236784515707,78.60067631703845,49.875,28.72567631703845,-1.0,SL,0.21166658561493665,1.9459709186402647,0.23438341410877472,False,True,False,False,13
2024-07-06 03:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,56388.3,57125.73142857143,54822.9,53329.5,,4.1479110890697894,75.95052249267236,50.625,25.325522492672366,-1.0,SL,0.526557432942922,2.825618653162907,0.5883333333333378,False,False,False,False,20
2024-07-19 02:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,63834.9,63114.64857142857,65098.9,66100.0,66100.0,3.1448740122496917,70.87023569508447,48.75,22.120235695084478,3.1448740122496917,TP2,4.898150645806234,0.6435252768874368,0.7395663324784324,False,True,True,True,28
2024-08-28 13:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,59836.2,60328.79,58475.2,57928.2,54519.8,3.873403844982613,71.6034874122988,43.0,28.6034874122988,3.873403844982613,TP2,4.093059136401433,1.650053797275618,0.9334259259259245,False,True,True,False,6
2024-08-31 07:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,59060.8,59508.04,58372.4,57525.0,55969.0,3.433950451659087,81.875,53.125,28.75,1.7303908416063076,TIME,2.978713889634224,0.34657007423307556,0.7421700223713718,False,True,False,False,49
2024-09-07 09:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,54218.5,54486.10857142857,52510.8,52510.8,,6.3813352124104075,74.11805555555556,45.5,28.61805555555556,-1.0,SL,1.645687197719481,2.248433212688019,0.008204406938584152,True,False,False,False,6
2024-09-14 19:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,trend,59778.4,59534.96714285714,60210.0,60597.0,65175.4,3.3627342241626303,73.60918503039517,48.125,25.484185030395164,-0.29782339512801265,TIME,2.4277741589055926,0.4835008773319777,0.9029813036887288,False,True,False,False,49
2024-10-19 18:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,68155.2,68007.60714285714,68544.6,69000.0,68400.0,5.723854232202701,71.53821362799272,43.0,28.538213627992715,2.245366113342825,TIME,4.023229927890588,0.5786187872041615,0.8712202063322791,False,True,False,True,49
2024-11-16 16:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,trend,90662.0,90156.37428571428,91849.8,93421.1,93421.1,5.456803168916527,71.30871575928218,45.875,25.433715759282183,-1.0,SL,1.7356712192530774,2.4957195893065562,0.8774983157421905,False,False,False,False,18
2024-11-23 11:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,98527.3,98228.58428571429,99418.4,99660.0,99100.0,3.7918996083231975,71.91497310221153,50.0,21.914973102211537,-1.0,SL,1.3039153327817508,4.532068234967749,0.8458197611292073,False,False,False,False,10
2024-12-07 12:29:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,99670.0,98752.62285714285,100788.9,104630.4,104630.4,5.407154558648527,71.87884852216746,43.75,28.12884852216746,-1.0,SL,0.9020281423436943,1.0471156900729401,0.2790815679309897,False,False,False,False,43
